year	quarter	region	method	class	proportion	size
1985	0	0	0	37	0.000328	146194
1985	0	0	0	38	5.5e-05	146194
1985	0	0	0	39	0	146194
1985	0	1	0	10	0	3751274
1985	0	1	0	11	0	3751274
1985	0	1	0	12	0	3751274
1985	0	1	0	13	0	3751274
1985	0	1	0	14	0	3751274
1985	0	1	0	15	0	3751274
1985	0	1	0	16	0	3751274
1985	0	1	0	17	0.000359	3751274
1985	0	1	0	18	0.002951	3751274
1985	0	1	0	19	0.003882	3751274
1985	0	1	0	20	0.003563	3751274
1985	0	1	0	21	0.005099	3751274
1985	0	1	0	22	0.051786	3751274
1985	0	1	0	23	0.196046	3751274
1985	0	1	0	24	0.27626	3751274
1985	0	1	0	25	0.181919	3751274
1985	0	1	0	26	0.082222	3751274
1985	0	1	0	27	0.04864	3751274
1985	0	1	0	28	0.037518	3751274
1985	0	1	0	29	0.038153	3751274
1985	0	1	0	30	0.031864	3751274
1985	0	1	0	31	0.020595	3751274
1985	0	1	0	32	0.012752	3751274
1985	0	1	0	33	0.004564	3751274
1985	0	1	0	34	0.000513	3751274
1985	0	1	0	35	0.000413	3751274
1985	0	1	0	36	0.000488	3751274
1985	0	1	0	37	0.00033	3751274
1985	0	1	0	38	8.2e-05	3751274
1985	0	1	0	39	0	3751274
1985	0	3	1	10	0	1450
1985	0	3	1	11	0	1450
1985	0	3	1	12	0	1450
1985	0	3	1	13	0	1450
1985	0	3	1	14	0	1450
1985	0	3	1	15	0.001379	1450
1985	0	3	1	16	0.004828	1450
1985	0	3	1	17	0.012414	1450
1985	0	3	1	18	0.031034	1450
1985	0	3	1	19	0.044138	1450
1985	0	3	1	20	0.045517	1450
1985	0	3	1	21	0.050345	1450
1985	0	3	1	22	0.062759	1450
1985	0	3	1	23	0.102069	1450
1985	0	3	1	24	0.145517	1450
1985	0	3	1	25	0.156552	1450
1985	0	3	1	26	0.128966	1450
1985	0	3	1	27	0.085517	1450
1985	0	3	1	28	0.05931	1450
1985	0	3	1	29	0.03931	1450
1985	0	3	1	30	0.01931	1450
1985	0	3	1	31	0.007586	1450
1985	0	3	1	32	0.002759	1450
1985	0	3	1	33	0.00069	1450
1985	0	3	1	34	0	1450
1985	0	3	1	35	0	1450
1985	0	3	1	36	0	1450
1985	0	3	1	37	0	1450
1985	0	3	1	38	0	1450
1985	0	3	1	39	0	1450
1985	1	0	0	10	0	1796804
1985	1	0	0	11	0	1796804
1985	1	0	0	12	0	1796804
1985	1	0	0	13	0	1796804
1985	1	0	0	14	0	1796804
1985	1	0	0	15	0	1796804
1985	1	0	0	16	0	1796804
1985	1	0	0	17	1e-05	1796804
1985	1	0	0	18	0.001387	1796804
1985	1	0	0	19	0.006345	1796804
1985	1	0	0	20	0.013526	1796804
1985	1	0	0	21	0.018914	1796804
1985	1	0	0	22	0.015263	1796804
1985	1	0	0	23	0.058474	1796804
1985	1	0	0	24	0.263892	1796804
1985	1	0	0	25	0.320924	1796804
1985	1	0	0	26	0.175398	1796804
1985	1	0	0	27	0.078735	1796804
1985	1	0	0	28	0.021159	1796804
1985	1	0	0	29	0.008678	1796804
1985	1	0	0	30	0.003127	1796804
1985	1	0	0	31	0.004132	1796804
1985	1	0	0	32	0.004094	1796804
1985	1	0	0	33	0.003675	1796804
1985	1	0	0	34	0.002039	1796804
1985	1	0	0	35	0	1796804
1985	1	0	0	36	5.7e-05	1796804
1985	1	0	0	37	0.000114	1796804
1985	1	0	0	38	5.7e-05	1796804
1985	1	0	0	39	0	1796804
1985	1	1	0	10	0	2022166
1985	1	1	0	11	0	2022166
1985	1	1	0	12	0	2022166
1985	1	1	0	13	0	2022166
1985	1	1	0	14	0	2022166
1985	1	1	0	15	0	2022166
1985	1	1	0	16	0	2022166
1985	1	1	0	17	4.6e-05	2022166
1985	1	1	0	18	0.001299	2022166
1985	1	1	0	19	0.004371	2022166
1985	1	1	0	20	0.008353	2022166
1985	1	1	0	21	0.013202	2022166
1985	1	1	0	22	0.027086	2022166
1985	1	1	0	23	0.101055	2022166
1985	1	1	0	24	0.225111	2022166
1985	1	1	0	25	0.231057	2022166
1985	1	1	0	26	0.148907	2022166
1985	1	1	0	27	0.085788	2022166
1985	1	1	0	28	0.044221	2022166
1985	1	1	0	29	0.032054	2022166
1985	1	1	0	30	0.029226	2022166
1985	1	1	0	31	0.023733	2022166
1985	1	1	0	32	0.009337	2022166
1985	1	1	0	33	0.00555	2022166
1985	1	1	0	34	0.004721	2022166
1985	1	1	0	35	0.00168	2022166
1985	1	1	0	36	0.000776	2022166
1985	1	1	0	37	0.001464	2022166
1985	1	1	0	38	0.000962	2022166
1985	1	1	0	39	0	2022166
1985	1	3	1	10	0.001066	2813
1985	1	3	1	11	0.001422	2813
1985	1	3	1	12	0.003555	2813
1985	1	3	1	13	0.008532	2813
1985	1	3	1	14	0.010309	2813
1985	1	3	1	15	0.017775	2813
1985	1	3	1	16	0.02915	2813
1985	1	3	1	17	0.028795	2813
1985	1	3	1	18	0.033416	2813
1985	1	3	1	19	0.045503	2813
1985	1	3	1	20	0.043726	2813
1985	1	3	1	21	0.052968	2813
1985	1	3	1	22	0.061856	2813
1985	1	3	1	23	0.065411	2813
1985	1	3	1	24	0.093139	2813
1985	1	3	1	25	0.113758	2813
1985	1	3	1	26	0.099893	2813
1985	1	3	1	27	0.070743	2813
1985	1	3	1	28	0.055812	2813
1985	1	3	1	29	0.054746	2813
1985	1	3	1	30	0.046214	2813
1985	1	3	1	31	0.027017	2813
1985	1	3	1	32	0.014575	2813
1985	1	3	1	33	0.008176	2813
1985	1	3	1	34	0.004621	2813
1985	1	3	1	35	0.003555	2813
1985	1	3	1	36	0.001422	2813
1985	1	3	1	37	0	2813
1985	1	3	1	38	0.000711	2813
1985	1	3	1	39	0.001422	2813
1985	1	3	2	10	0	662
1985	1	3	2	11	0	662
1985	1	3	2	12	0	662
1985	1	3	2	13	0	662
1985	1	3	2	14	0	662
1985	1	3	2	15	0	662
1985	1	3	2	16	0.003021	662
1985	1	3	2	17	0	662
1985	1	3	2	18	0	662
1985	1	3	2	19	0	662
1985	1	3	2	20	0	662
1985	1	3	2	21	0	662
1985	1	3	2	22	0	662
1985	1	3	2	23	0.069486	662
1985	1	3	2	24	0.154079	662
1985	1	3	2	25	0.107251	662
1985	1	3	2	26	0.034743	662
1985	1	3	2	27	0.098187	662
1985	1	3	2	28	0.116314	662
1985	1	3	2	29	0.048338	662
1985	1	3	2	30	0.030211	662
1985	1	3	2	31	0.089124	662
1985	1	3	2	32	0.138973	662
1985	1	3	2	33	0.061934	662
1985	1	3	2	34	0.033233	662
1985	1	3	2	35	0.015106	662
1985	1	3	2	36	0	662
1985	1	3	2	37	0	662
1985	1	3	2	38	0	662
1985	1	3	2	39	0	662
1985	1	3	3	10	0.001294	2319
1985	1	3	3	11	0.000431	2319
1985	1	3	3	12	0.005606	2319
1985	1	3	3	13	0.011643	2319
1985	1	3	3	14	0.010781	2319
1985	1	3	3	15	0.029323	2319
1985	1	3	3	16	0.036654	2319
1985	1	3	3	17	0.030185	2319
1985	1	3	3	18	0.048728	2319
1985	1	3	3	19	0.050884	2319
1985	1	3	3	20	0.032342	2319
1985	1	3	3	21	0.058215	2319
1985	1	3	3	22	0.036654	2319
1985	1	3	3	23	0.061233	2319
1985	1	3	3	24	0.099181	2319
1985	1	3	3	25	0.081069	2319
1985	1	3	3	26	0.056921	2319
1985	1	3	3	27	0.053903	2319
1985	1	3	3	28	0.052609	2319
1985	1	3	3	29	0.066408	2319
1985	1	3	3	30	0.044416	2319
1985	1	3	3	31	0.051315	2319
1985	1	3	3	32	0.043122	2319
1985	1	3	3	33	0.018111	2319
1985	1	3	3	34	0.013368	2319
1985	1	3	3	35	0.003019	2319
1985	1	3	3	36	0	2319
1985	1	3	3	37	0	2319
1985	1	3	3	38	0.001294	2319
1985	1	3	3	39	0.001294	2319
1985	2	1	0	10	0	6808948
1985	2	1	0	11	0	6808948
1985	2	1	0	12	0	6808948
1985	2	1	0	13	0	6808948
1985	2	1	0	14	0	6808948
1985	2	1	0	15	0.000203	6808948
1985	2	1	0	16	0.000317	6808948
1985	2	1	0	17	0.000361	6808948
1985	2	1	0	18	0.00082	6808948
1985	2	1	0	19	0.002676	6808948
1985	2	1	0	20	0.008543	6808948
1985	2	1	0	21	0.024376	6808948
1985	2	1	0	22	0.050481	6808948
1985	2	1	0	23	0.089057	6808948
1985	2	1	0	24	0.140898	6808948
1985	2	1	0	25	0.191719	6808948
1985	2	1	0	26	0.16901	6808948
1985	2	1	0	27	0.089516	6808948
1985	2	1	0	28	0.049183	6808948
1985	2	1	0	29	0.041277	6808948
1985	2	1	0	30	0.037023	6808948
1985	2	1	0	31	0.033619	6808948
1985	2	1	0	32	0.030328	6808948
1985	2	1	0	33	0.021585	6808948
1985	2	1	0	34	0.011795	6808948
1985	2	1	0	35	0.004934	6808948
1985	2	1	0	36	0.001006	6808948
1985	2	1	0	37	0.000558	6808948
1985	2	1	0	38	0.000597	6808948
1985	2	1	0	39	0.00012	6808948
1985	2	3	0	10	0	122
1985	2	3	0	11	0	122
1985	2	3	0	12	0	122
1985	2	3	0	13	0	122
1985	2	3	0	14	0	122
1985	2	3	0	15	0	122
1985	2	3	0	16	0	122
1985	2	3	0	17	0	122
1985	2	3	0	18	0	122
1985	2	3	0	19	0	122
1985	2	3	0	20	0	122
1985	2	3	0	21	0	122
1985	2	3	0	22	0.016393	122
1985	2	3	0	23	0	122
1985	2	3	0	24	0.081967	122
1985	2	3	0	25	0.131148	122
1985	2	3	0	26	0.188525	122
1985	2	3	0	27	0.188525	122
1985	2	3	0	28	0.139344	122
1985	2	3	0	29	0.098361	122
1985	2	3	0	30	0.106557	122
1985	2	3	0	31	0.032787	122
1985	2	3	0	32	0.008197	122
1985	2	3	0	33	0.008197	122
1985	2	3	0	34	0	122
1985	2	3	0	35	0	122
1985	2	3	0	36	0	122
1985	2	3	0	37	0	122
1985	2	3	0	38	0	122
1985	2	3	0	39	0	122
1985	2	3	1	10	0	5912
1985	2	3	1	11	0.000169	5912
1985	2	3	1	12	0.001522	5912
1985	2	3	1	13	0.004736	5912
1985	2	3	1	14	0.005244	5912
1985	2	3	1	15	0.009134	5912
1985	2	3	1	16	0.018945	5912
1985	2	3	1	17	0.021313	5912
1985	2	3	1	18	0.025541	5912
1985	2	3	1	19	0.034675	5912
1985	2	3	1	20	0.038227	5912
1985	2	3	1	21	0.055988	5912
1985	2	3	1	22	0.079499	5912
1985	2	3	1	23	0.10115	5912
1985	2	3	1	24	0.122632	5912
1985	2	3	1	25	0.137179	5912
1985	2	3	1	26	0.134472	5912
1985	2	3	1	27	0.091509	5912
1985	2	3	1	28	0.043978	5912
1985	2	3	1	29	0.02977	5912
1985	2	3	1	30	0.020636	5912
1985	2	3	1	31	0.007442	5912
1985	2	3	1	32	0.005582	5912
1985	2	3	1	33	0.005074	5912
1985	2	3	1	34	0.003214	5912
1985	2	3	1	35	0.001522	5912
1985	2	3	1	36	0.000169	5912
1985	2	3	1	37	0.000169	5912
1985	2	3	1	38	0.000338	5912
1985	2	3	1	39	0.000169	5912
1985	2	3	2	10	0	939
1985	2	3	2	11	0	939
1985	2	3	2	12	0	939
1985	2	3	2	13	0	939
1985	2	3	2	14	0	939
1985	2	3	2	15	0	939
1985	2	3	2	16	0.001065	939
1985	2	3	2	17	0	939
1985	2	3	2	18	0.00213	939
1985	2	3	2	19	0.00213	939
1985	2	3	2	20	0.00852	939
1985	2	3	2	21	0.00426	939
1985	2	3	2	22	0.064963	939
1985	2	3	2	23	0.161874	939
1985	2	3	2	24	0.221512	939
1985	2	3	2	25	0.140575	939
1985	2	3	2	26	0.096912	939
1985	2	3	2	27	0.053248	939
1985	2	3	2	28	0.055378	939
1985	2	3	2	29	0.072417	939
1985	2	3	2	30	0.046858	939
1985	2	3	2	31	0.035144	939
1985	2	3	2	32	0.023429	939
1985	2	3	2	33	0.003195	939
1985	2	3	2	34	0.00639	939
1985	2	3	2	35	0	939
1985	2	3	2	36	0	939
1985	2	3	2	37	0	939
1985	2	3	2	38	0	939
1985	2	3	2	39	0	939
1985	2	3	3	10	0.000827	3626
1985	2	3	3	11	0	3626
1985	2	3	3	12	0.00524	3626
1985	2	3	3	13	0.011583	3626
1985	2	3	3	14	0.006343	3626
1985	2	3	3	15	0.022614	3626
1985	2	3	3	16	0.037507	3626
1985	2	3	3	17	0.029509	3626
1985	2	3	3	18	0.047159	3626
1985	2	3	3	19	0.053778	3626
1985	2	3	3	20	0.050469	3626
1985	2	3	3	21	0.091009	3626
1985	2	3	3	22	0.097904	3626
1985	2	3	3	23	0.110314	3626
1985	2	3	3	24	0.077496	3626
1985	2	3	3	25	0.081908	3626
1985	2	3	3	26	0.074462	3626
1985	2	3	3	27	0.044402	3626
1985	2	3	3	28	0.032267	3626
1985	2	3	3	29	0.052675	3626
1985	2	3	3	30	0.020408	3626
1985	2	3	3	31	0.017099	3626
1985	2	3	3	32	0.014892	3626
1985	2	3	3	33	0.009653	3626
1985	2	3	3	34	0.007446	3626
1985	2	3	3	35	0.001655	3626
1985	2	3	3	36	0.000552	3626
1985	2	3	3	37	0.000552	3626
1985	2	3	3	38	0.000276	3626
1985	2	3	3	39	0	3626
1985	3	1	0	10	0	9277168
1985	3	1	0	11	0	9277168
1985	3	1	0	12	0	9277168
1985	3	1	0	13	0	9277168
1985	3	1	0	14	0	9277168
1985	3	1	0	15	0	9277168
1985	3	1	0	16	0	9277168
1985	3	1	0	17	0.000354	9277168
1985	3	1	0	18	0.00237	9277168
1985	3	1	0	19	0.00545	9277168
1985	3	1	0	20	0.009996	9277168
1985	3	1	0	21	0.019507	9277168
1985	3	1	0	22	0.052734	9277168
1985	3	1	0	23	0.106135	9277168
1985	3	1	0	24	0.130214	9277168
1985	3	1	0	25	0.143592	9277168
1985	3	1	0	26	0.147092	9277168
1985	3	1	0	27	0.109943	9277168
1985	3	1	0	28	0.072746	9277168
1985	3	1	0	29	0.051436	9277168
1985	3	1	0	30	0.039543	9277168
1985	3	1	0	31	0.032508	9277168
1985	3	1	0	32	0.026176	9277168
1985	3	1	0	33	0.02302	9277168
1985	3	1	0	34	0.01831	9277168
1985	3	1	0	35	0.008052	9277168
1985	3	1	0	36	0.000819	9277168
1985	3	1	0	37	3e-06	9277168
1985	3	1	0	38	0	9277168
1985	3	1	0	39	0	9277168
1985	3	2	1	10	0	2350
1985	3	2	1	11	0.000851	2350
1985	3	2	1	12	0.002979	2350
1985	3	2	1	13	0.005106	2350
1985	3	2	1	14	0.005957	2350
1985	3	2	1	15	0.004681	2350
1985	3	2	1	16	0.005106	2350
1985	3	2	1	17	0.004255	2350
1985	3	2	1	18	0.002553	2350
1985	3	2	1	19	0.00383	2350
1985	3	2	1	20	0.025957	2350
1985	3	2	1	21	0.082979	2350
1985	3	2	1	22	0.122128	2350
1985	3	2	1	23	0.090213	2350
1985	3	2	1	24	0.039149	2350
1985	3	2	1	25	0.022979	2350
1985	3	2	1	26	0.022128	2350
1985	3	2	1	27	0.025106	2350
1985	3	2	1	28	0.022128	2350
1985	3	2	1	29	0.017447	2350
1985	3	2	1	30	0.051915	2350
1985	3	2	1	31	0.120851	2350
1985	3	2	1	32	0.15234	2350
1985	3	2	1	33	0.107234	2350
1985	3	2	1	34	0.045532	2350
1985	3	2	1	35	0.014468	2350
1985	3	2	1	36	0.002128	2350
1985	3	2	1	37	0	2350
1985	3	2	1	38	0	2350
1985	3	2	1	39	0	2350
1985	3	3	1	10	0	6822
1985	3	3	1	11	0	6822
1985	3	3	1	12	0	6822
1985	3	3	1	13	0	6822
1985	3	3	1	14	0.000147	6822
1985	3	3	1	15	0.000586	6822
1985	3	3	1	16	0.001906	6822
1985	3	3	1	17	0.002052	6822
1985	3	3	1	18	0.001612	6822
1985	3	3	1	19	0.002199	6822
1985	3	3	1	20	0.008355	6822
1985	3	3	1	21	0.037086	6822
1985	3	3	1	22	0.113163	6822
1985	3	3	1	23	0.19701	6822
1985	3	3	1	24	0.200528	6822
1985	3	3	1	25	0.161096	6822
1985	3	3	1	26	0.14248	6822
1985	3	3	1	27	0.091469	6822
1985	3	3	1	28	0.027411	6822
1985	3	3	1	29	0.006889	6822
1985	3	3	1	30	0.003958	6822
1985	3	3	1	31	0.001466	6822
1985	3	3	1	32	0.000293	6822
1985	3	3	1	33	0	6822
1985	3	3	1	34	0	6822
1985	3	3	1	35	0	6822
1985	3	3	1	36	0	6822
1985	3	3	1	37	0	6822
1985	3	3	1	38	0.000147	6822
1985	3	3	1	39	0.000147	6822
1985	3	3	2	10	0	859
1985	3	3	2	11	0	859
1985	3	3	2	12	0	859
1985	3	3	2	13	0	859
1985	3	3	2	14	0	859
1985	3	3	2	15	0	859
1985	3	3	2	16	0	859
1985	3	3	2	17	0	859
1985	3	3	2	18	0	859
1985	3	3	2	19	0	859
1985	3	3	2	20	0.002328	859
1985	3	3	2	21	0.004657	859
1985	3	3	2	22	0.059371	859
1985	3	3	2	23	0.12922	859
1985	3	3	2	24	0.180442	859
1985	3	3	2	25	0.104773	859
1985	3	3	2	26	0.044237	859
1985	3	3	2	27	0.074505	859
1985	3	3	2	28	0.0617	859
1985	3	3	2	29	0.130384	859
1985	3	3	2	30	0.086147	859
1985	3	3	2	31	0.064028	859
1985	3	3	2	32	0.043073	859
1985	3	3	2	33	0.015134	859
1985	3	3	2	34	0	859
1985	3	3	2	35	0	859
1985	3	3	2	36	0	859
1985	3	3	2	37	0	859
1985	3	3	2	38	0	859
1985	3	3	2	39	0	859
1985	3	3	3	10	0	4575
1985	3	3	3	11	0	4575
1985	3	3	3	12	0	4575
1985	3	3	3	13	0	4575
1985	3	3	3	14	0.000437	4575
1985	3	3	3	15	0.000437	4575
1985	3	3	3	16	0.002623	4575
1985	3	3	3	17	0.000437	4575
1985	3	3	3	18	0.007869	4575
1985	3	3	3	19	0.005902	4575
1985	3	3	3	20	0.010273	4575
1985	3	3	3	21	0.066667	4575
1985	3	3	3	22	0.210055	4575
1985	3	3	3	23	0.261202	4575
1985	3	3	3	24	0.147978	4575
1985	3	3	3	25	0.089617	4575
1985	3	3	3	26	0.129836	4575
1985	3	3	3	27	0.040219	4575
1985	3	3	3	28	0.003716	4575
1985	3	3	3	29	0.006339	4575
1985	3	3	3	30	0.00306	4575
1985	3	3	3	31	0.007869	4575
1985	3	3	3	32	0.00306	4575
1985	3	3	3	33	0.001093	4575
1985	3	3	3	34	0.000874	4575
1985	3	3	3	35	0.000437	4575
1985	3	3	3	36	0	4575
1985	3	3	3	37	0	4575
1985	3	3	3	38	0	4575
1985	3	3	3	39	0	4575
1986	0	0	0	10	0	722902
1986	0	0	0	11	0	722902
1986	0	0	0	12	0	722902
1986	0	0	0	13	0	722902
1986	0	0	0	14	0	722902
1986	0	0	0	15	0	722902
1986	0	0	0	16	0	722902
1986	0	0	0	17	0	722902
1986	0	0	0	18	0	722902
1986	0	0	0	19	0.000107	722902
1986	0	0	0	20	0.000297	722902
1986	0	0	0	21	0.001086	722902
1986	0	0	0	22	0.018417	722902
1986	0	0	0	23	0.11299	722902
1986	0	0	0	24	0.245155	722902
1986	0	0	0	25	0.244199	722902
1986	0	0	0	26	0.182625	722902
1986	0	0	0	27	0.122838	722902
1986	0	0	0	28	0.041919	722902
1986	0	0	0	29	0.009905	722902
1986	0	0	0	30	0.005749	722902
1986	0	0	0	31	0.004642	722902
1986	0	0	0	32	0.002627	722902
1986	0	0	0	33	0.002599	722902
1986	0	0	0	34	0.00287	722902
1986	0	0	0	35	0.001634	722902
1986	0	0	0	36	0.00034	722902
1986	0	0	0	37	0	722902
1986	0	0	0	38	0	722902
1986	0	0	0	39	0	722902
1986	0	1	0	10	0	3175374
1986	0	1	0	11	0	3175374
1986	0	1	0	12	0	3175374
1986	0	1	0	13	0	3175374
1986	0	1	0	14	0	3175374
1986	0	1	0	15	1.6e-05	3175374
1986	0	1	0	16	1.6e-05	3175374
1986	0	1	0	17	0	3175374
1986	0	1	0	18	0.001086	3175374
1986	0	1	0	19	0.001722	3175374
1986	0	1	0	20	0.002945	3175374
1986	0	1	0	21	0.007546	3175374
1986	0	1	0	22	0.036312	3175374
1986	0	1	0	23	0.110156	3175374
1986	0	1	0	24	0.177513	3175374
1986	0	1	0	25	0.187625	3175374
1986	0	1	0	26	0.172383	3175374
1986	0	1	0	27	0.134818	3175374
1986	0	1	0	28	0.064836	3175374
1986	0	1	0	29	0.017172	3175374
1986	0	1	0	30	0.00583	3175374
1986	0	1	0	31	0.004295	3175374
1986	0	1	0	32	0.013875	3175374
1986	0	1	0	33	0.026083	3175374
1986	0	1	0	34	0.023845	3175374
1986	0	1	0	35	0.010521	3175374
1986	0	1	0	36	0.001359	3175374
1986	0	1	0	37	4.8e-05	3175374
1986	0	1	0	38	0	3175374
1986	0	1	0	39	0	3175374
1986	0	2	1	10	0	1468
1986	0	2	1	11	0.001362	1468
1986	0	2	1	12	0.002044	1468
1986	0	2	1	13	0.002725	1468
1986	0	2	1	14	0.004768	1468
1986	0	2	1	15	0.008174	1468
1986	0	2	1	16	0.016349	1468
1986	0	2	1	17	0.023161	1468
1986	0	2	1	18	0.021117	1468
1986	0	2	1	19	0.027248	1468
1986	0	2	1	20	0.040191	1468
1986	0	2	1	21	0.069482	1468
1986	0	2	1	22	0.106948	1468
1986	0	2	1	23	0.085831	1468
1986	0	2	1	24	0.033379	1468
1986	0	2	1	25	0.008856	1468
1986	0	2	1	26	0.00545	1468
1986	0	2	1	27	0.008856	1468
1986	0	2	1	28	0.014986	1468
1986	0	2	1	29	0.025204	1468
1986	0	2	1	30	0.046322	1468
1986	0	2	1	31	0.08515	1468
1986	0	2	1	32	0.127384	1468
1986	0	2	1	33	0.128747	1468
1986	0	2	1	34	0.075613	1468
1986	0	2	1	35	0.024523	1468
1986	0	2	1	36	0.00545	1468
1986	0	2	1	37	0.000681	1468
1986	0	2	1	38	0	1468
1986	0	2	1	39	0	1468
1986	0	3	1	10	0	3710
1986	0	3	1	11	0.00027	3710
1986	0	3	1	12	0.001617	3710
1986	0	3	1	13	0.002695	3710
1986	0	3	1	14	0.003774	3710
1986	0	3	1	15	0.019946	3710
1986	0	3	1	16	0.033693	3710
1986	0	3	1	17	0.027493	3710
1986	0	3	1	18	0.027493	3710
1986	0	3	1	19	0.026415	3710
1986	0	3	1	20	0.026954	3710
1986	0	3	1	21	0.030458	3710
1986	0	3	1	22	0.042318	3710
1986	0	3	1	23	0.107008	3710
1986	0	3	1	24	0.160916	3710
1986	0	3	1	25	0.169003	3710
1986	0	3	1	26	0.151482	3710
1986	0	3	1	27	0.096496	3710
1986	0	3	1	28	0.044205	3710
1986	0	3	1	29	0.01752	3710
1986	0	3	1	30	0.006739	3710
1986	0	3	1	31	0.002156	3710
1986	0	3	1	32	0.000539	3710
1986	0	3	1	33	0.000539	3710
1986	0	3	1	34	0.00027	3710
1986	0	3	1	35	0	3710
1986	0	3	1	36	0	3710
1986	0	3	1	37	0	3710
1986	0	3	1	38	0	3710
1986	0	3	1	39	0	3710
1986	0	3	2	10	0	1482
1986	0	3	2	11	0	1482
1986	0	3	2	12	0	1482
1986	0	3	2	13	0	1482
1986	0	3	2	14	0	1482
1986	0	3	2	15	0	1482
1986	0	3	2	16	0	1482
1986	0	3	2	17	0	1482
1986	0	3	2	18	0	1482
1986	0	3	2	19	0	1482
1986	0	3	2	20	0	1482
1986	0	3	2	21	0.002024	1482
1986	0	3	2	22	0.002699	1482
1986	0	3	2	23	0.025641	1482
1986	0	3	2	24	0.118758	1482
1986	0	3	2	25	0.11336	1482
1986	0	3	2	26	0.11471	1482
1986	0	3	2	27	0.063428	1482
1986	0	3	2	28	0.080297	1482
1986	0	3	2	29	0.136977	1482
1986	0	3	2	30	0.139676	1482
1986	0	3	2	31	0.107962	1482
1986	0	3	2	32	0.060054	1482
1986	0	3	2	33	0.013495	1482
1986	0	3	2	34	0.012821	1482
1986	0	3	2	35	0.003374	1482
1986	0	3	2	36	0.004049	1482
1986	0	3	2	37	0.000675	1482
1986	0	3	2	38	0	1482
1986	0	3	2	39	0	1482
1986	0	3	3	10	0	3715
1986	0	3	3	11	0	3715
1986	0	3	3	12	0	3715
1986	0	3	3	13	0	3715
1986	0	3	3	14	0	3715
1986	0	3	3	15	0.003769	3715
1986	0	3	3	16	0.006729	3715
1986	0	3	3	17	0.000269	3715
1986	0	3	3	18	0.00323	3715
1986	0	3	3	19	0.002423	3715
1986	0	3	3	20	0.007537	3715
1986	0	3	3	21	0.02638	3715
1986	0	3	3	22	0.126245	3715
1986	0	3	3	23	0.259758	3715
1986	0	3	3	24	0.185464	3715
1986	0	3	3	25	0.164199	3715
1986	0	3	3	26	0.114132	3715
1986	0	3	3	27	0.038762	3715
1986	0	3	3	28	0.015612	3715
1986	0	3	3	29	0.019112	3715
1986	0	3	3	30	0.019112	3715
1986	0	3	3	31	0.005114	3715
1986	0	3	3	32	0.002153	3715
1986	0	3	3	33	0	3715
1986	0	3	3	34	0	3715
1986	0	3	3	35	0	3715
1986	0	3	3	36	0	3715
1986	0	3	3	37	0	3715
1986	0	3	3	38	0	3715
1986	0	3	3	39	0	3715
1986	1	0	0	10	0	7237456
1986	1	0	0	11	0	7237456
1986	1	0	0	12	0	7237456
1986	1	0	0	13	0	7237456
1986	1	0	0	14	0	7237456
1986	1	0	0	15	6e-06	7237456
1986	1	0	0	16	6e-06	7237456
1986	1	0	0	17	0	7237456
1986	1	0	0	18	0.003068	7237456
1986	1	0	0	19	0.003925	7237456
1986	1	0	0	20	0.001289	7237456
1986	1	0	0	21	0.002168	7237456
1986	1	0	0	22	0.00409	7237456
1986	1	0	0	23	0.0143	7237456
1986	1	0	0	24	0.083508	7237456
1986	1	0	0	25	0.244835	7237456
1986	1	0	0	26	0.28288	7237456
1986	1	0	0	27	0.173961	7237456
1986	1	0	0	28	0.098084	7237456
1986	1	0	0	29	0.053116	7237456
1986	1	0	0	30	0.022286	7237456
1986	1	0	0	31	0.004842	7237456
1986	1	0	0	32	0.002621	7237456
1986	1	0	0	33	0.000845	7237456
1986	1	0	0	34	0.00185	7237456
1986	1	0	0	35	0.001696	7237456
1986	1	0	0	36	1.2e-05	7237456
1986	1	0	0	37	0.000308	7237456
1986	1	0	0	38	0.000306	7237456
1986	1	0	0	39	0	7237456
1986	1	1	0	10	0	506556
1986	1	1	0	11	0	506556
1986	1	1	0	12	0	506556
1986	1	1	0	13	0	506556
1986	1	1	0	14	0	506556
1986	1	1	0	15	0.00016	506556
1986	1	1	0	16	0.00016	506556
1986	1	1	0	17	0	506556
1986	1	1	0	18	0.000259	506556
1986	1	1	0	19	0.007038	506556
1986	1	1	0	20	0.021332	506556
1986	1	1	0	21	0.025144	506556
1986	1	1	0	22	0.02306	506556
1986	1	1	0	23	0.035653	506556
1986	1	1	0	24	0.113893	506556
1986	1	1	0	25	0.223764	506556
1986	1	1	0	26	0.227158	506556
1986	1	1	0	27	0.146375	506556
1986	1	1	0	28	0.073747	506556
1986	1	1	0	29	0.03551	506556
1986	1	1	0	30	0.018809	506556
1986	1	1	0	31	0.005476	506556
1986	1	1	0	32	0.004961	506556
1986	1	1	0	33	0.011128	506556
1986	1	1	0	34	0.011949	506556
1986	1	1	0	35	0.008487	506556
1986	1	1	0	36	0.004673	506556
1986	1	1	0	37	0.001265	506556
1986	1	1	0	38	0	506556
1986	1	1	0	39	0	506556
1986	1	2	1	10	0	1686
1986	1	2	1	11	0	1686
1986	1	2	1	12	0.000593	1686
1986	1	2	1	13	0.003559	1686
1986	1	2	1	14	0.007711	1686
1986	1	2	1	15	0.010676	1686
1986	1	2	1	16	0.007117	1686
1986	1	2	1	17	0.003559	1686
1986	1	2	1	18	0.004152	1686
1986	1	2	1	19	0.014828	1686
